VOLKRAJ;KSTRANA;PORCISLO;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;POCHLASU;POCPROC;POCPROCVSE;MANDAT;PORADIMAND;PORADINAHR;POHLAVI
7;23;12;Radislav;Šedo;;;59;důchodce;Raspenava;564371;99;1125;A;3;0;0,62;N;0;0;
7;23;13;Ivana;Vodičková;;;51;vychovatelka MŠ;Liberec;7;99;1125;A;6;0;1,24;N;0;0;
7;23;14;Eva;Filipová;;;52;invalidní důchodkyně;Liberec;7;1125;1125;A;7;0;1,45;N;0;0;
7;23;15;David;Vodička;;;22;zdravotník;Liberec;7;99;1125;A;12;0;2,49;N;0;0;
7;23;16;Oldřich;Jícha;;;67;autodopravce;Liberec;7;1125;1125;A;6;0;1,24;N;0;0;
7;23;17;Jaroslav;Kopecký;;;38;podnikatel;Raspenava;564371;99;1125;A;13;0;2,7;N;0;0;
7;24;1;Václav;Nosek;;;66;úředník, býv. starosta Jablonce n. J. 1991-2010;Jablonec nad Jizerou;577162;1;1;A;289;6,72;6,72;N;0;0;
7;24;2;Kamil Jan;Svoboda;;;38;manažer, nám. primátorky St. m. Liberec 2011-2014;Liberec;7;1;1;N;0;0;0;N;0;0;
7;24;3;Václav;Zahrádka;;DiS.;37;referent život. prostředí MěÚ Lomnice nad Popelkou;Semily;576964;1;1;A;374;8,7;8,7;N;0;0;
7;24;4;Petr;Knížek;Ing.;;60;vedoucí sklářské laboratoře;Desná;563552;1;1;A;91;0;2,11;N;0;0;
7;24;5;Miloš;Krčmář;Mgr.;;45;ředitel NPÚ v Liberci, předseda Spolku Proseč z.s.;Jablonec nad Nisou;563510;1;1;A;210;0;4,88;N;0;0;
7;24;6;Matěj;Kraus;MUDr.;;31;všeobecný praktický lékař;Semily;576964;99;1;A;269;6,26;6,26;N;0;0;
7;24;7;Petr;Staněk;Mgr.;;37;úředník, vedoucí majetkoprávního oddělení;Liberec;7;1;1;A;125;0;2,9;N;0;0;
7;24;8;Kristýna;Krejčíková;Bc.;;30;podnikatelka, starostka jednoty Orel Turnov;Turnov;577626;99;1;A;134;0;3,11;N;0;0;
7;24;9;Ladislav;Crha;Ing.;;38;strojvedoucí;Frýdlant;564028;1;1;A;95;0;2,21;N;0;0;
7;24;10;Jan;Molnár;;;50;řezník, zástupce vedoucího provozovny;Semily;576964;1;1;A;27;0;0,62;N;0;0;
7;24;11;Zdeňka;Rákosová;MUDr.;;66;lékařka;Železný Brod;563871;1;1;A;125;0;2,9;N;0;0;
7;24;12;Jiří;Veselka;;;73;podnikatel;Tanvald;563820;1;1;A;14;0;0,32;N;0;0;
7;24;13;Jan;Dušánek;;;33;konstruktér;Česká Lípa;561380;1;1;A;83;0;1,93;N;0;0;
7;24;14;Jaroslav;Vagenknecht;Ing.;;62;účetní;Lomnice nad Popelkou;577308;99;1;A;98;0;2,28;N;0;0;
7;24;15;Štěpán;Matek;Ing.;;30;manažer zahraničního obchodu, trenér plavání;Jablonec nad Nisou;563510;1;1;A;73;0;1,69;N;0;0;
7;24;16;Pavel;Jiran;Ing.;;60;ředitel zemědělské farmy Studenec;Studenec;577553;1;1;A;160;0;3,72;N;0;0;
7;24;17;Vilém;Zahrádka;JUDr.;;66;právník;Turnov;577626;1;1;A;99;0;2,3;N;0;0;
7;25;1;Marie;Nedvědová;JUDr.;;61;právník ANS pro vystoupení z EU a NATO;Česká Lípa;561380;99;2;A;14;10,37;10,37;N;0;0;
7;25;2;Egon;Wiener;;;70;spisovatel a publicista, člen ANS;Liberec;7;99;2;A;8;5,92;5,92;N;0;0;
7;25;3;Luboš;Honců;;;48;řidič nákladní dopravy, expert ANS pro zem. a ŽP;Háje nad Jizerou;577073;99;2;A;3;0;2,22;N;0;0;
7;25;4;Miroslav;Starý;;;71;vydavatel Severočeské pravdy, člen ANS;Mimoň;561835;99;2;A;5;0;3,7;N;0;0;
7;25;5;Oldřich;Baťka;RSDr.;;70;redaktor Heřmanického občasníku, poradce ANS;Liberec;7;99;2;A;7;5,18;5,18;N;0;0;
7;25;6;Zdeňka;Jirmanová;;;71;zubní laborantka, členka ANS;Lomnice nad Popelkou;577308;99;2;A;4;0;2,96;N;0;0;
7;25;7;Vladimír;Nedvěd;;;33;OSVČ;Brniště;561444;99;2;A;10;7,4;7,4;N;0;0;
7;25;8;Antonín;Suk;;;70;důchodce, člen Aliance národních sil;Liberec;7;99;2;A;1;0;0,74;N;0;0;
7;25;9;Vít;Sklenička;;;26;dělník;Lipová;562661;99;2;A;2;0;1,48;N;0;0;
7;25;10;František;Čermák;;;71;zootechnik, člen ANS pro vystoupení z EU a NATO;Raspenava;564371;99;2;A;2;0;1,48;N;0;0;
7;25;11;Bohumila;Koudelková;;;74;OSVČ, členka ANS pro vystoupení z EU a NATO;Nový Bor;561860;99;2;A;1;0;0,74;N;0;0;
7;25;12;Zdenka;Zahrádková;PhDr.;;65;pracovnice Centra služeb pro zdravotně postižené;Česká Lípa;561380;99;2;A;2;0;1,48;N;0;0;
7;25;13;Petra;Brabencová;;;38;kadeřnice;Herálec;568678;99;2;A;2;0;1,48;N;0;0;
7;25;14;Jiří;Ehrenberger;Ing.;;64;důchodce, expert pro otázky nár. bezpečnosti ANS;Nový Bor;561860;99;2;A;7;5,18;5,18;N;0;0;
7;25;15;Jaroslava;Vojtěchovská;;;68;důchodkyně;Česká Lípa;561380;99;2;A;4;0;2,96;N;0;0;
7;25;16;Oskar;Levý;Ing.;;32;chemik;Kralupy nad Vltavou;534951;99;2;A;1;0;0,74;N;0;0;
7;25;17;Jiří;Koudelka;;;77;důchodce;Nový Bor;561860;99;2;A;2;0;1,48;N;0;0;
7;26;1;Jana;Hnyková;Bc.;;53;poslankyně PSP ČR, zdravotní sestra;Velké Hamry;563838;1176;1176;A;107;8,29;8,29;N;0;0;
7;26;2;Milan;Hovorka;;;65;živnostník;Hodkovice nad Mohelkou;564061;1176;1176;A;35;0;2,71;N;0;0;
7;26;3;Milan;Lufinka;;;54;nevidomý masér;Tanvald;563820;1176;1176;A;56;0;4,34;N;0;0;
7;26;4;Petr;Jeřábek;;;67;důchodce;Liberec;7;1176;1176;A;22;0;1,7;N;0;0;
7;26;5;Rut;Piklová;Ing.;;41;obchodní ředitelka;Liberec;7;1176;1176;A;54;0;4,18;N;0;0;
7;26;6;Stanislav;Květ;Bc.;;53;stavební technik;Jablonec nad Nisou;563510;1176;1176;A;34;0;2,63;N;0;0;
7;26;7;Pavel;Jandura;Mgr.;;36;IT specialista SAP;Liberec;7;1176;1176;A;43;0;3,33;N;0;0;
7;26;8;Pavel;Skalský;;;29;divadelní technik;Vyskeř;577685;1176;1176;A;21;0;1,62;N;0;0;
7;26;9;Otakar;Ježek;Ing.;;60;průmyslový inženýr;Mírová pod Kozákovem;577316;99;1176;A;32;0;2,48;N;0;0;
7;26;10;Ludmila;Šlechtová;JUDr.;;53;ředitelka zařízení sociálních služeb;Jindřichovice pod Smrkem;564133;99;1176;A;35;0;2,71;N;0;0;
7;26;11;Hana;Vodičková;Mgr.;;50;vedoucí pracovnice v sociálních službách;Vysoké nad Jizerou;577693;99;1176;A;23;0;1,78;N;0;0;
7;26;12;Lukáš;Sagan;;;34;živnostník;Velké Hamry;563838;99;1176;A;19;0;1,47;N;0;0;
7;26;13;Růžena;Pileková;;;65;asistentka;Liberec;7;99;1176;A;1;0;0,07;N;0;0;
7;26;14;Miroslav;Medek;;;53;živnostník;Velké Hamry;563838;99;1176;A;8;0;0,62;N;0;0;
7;26;15;Miluše;Váňová;;;56;zdravotní sestra;Česká Lípa;561380;99;1176;A;23;0;1,78;N;0;0;
7;26;16;Jiří;Janeček;;;68;důchodce;Liberec;7;99;1176;A;7;0;0,54;N;0;0;
7;26;17;Šárka;Lufinková;;;53;finanční účetní;Tanvald;563820;1176;1176;A;24;0;1,86;N;0;0;
7;27;1;Lubomír;Svůra;;;37;trenér ragby;Brno;3;99;1182;A;10;0;2,8;N;0;0;
7;27;2;Petr;Papoušek;;;40;trenér;Vrdy;534587;99;1182;A;22;6,17;6,17;N;0;0;
7;27;3;František;Halíř;;;67;trenér sáňkařů;Liberec;7;99;1182;A;17;0;4,77;N;0;0;
7;27;4;Milan;Chadraba;;;27;podnikatel;Liberec;7;99;1182;A;7;0;1,96;N;0;0;
7;27;5;Ondřej;Kolář;;;23;fotbalista;Liberec;7;99;1182;A;21;5,89;5,89;N;0;0;
7;27;6;Ondřej;Kúdela;;;30;fotbalista;Pitín;592498;99;1182;A;15;0;4,21;N;0;0;
7;27;7;Ludmila;Jirotková;;;38;podnikatelka;Liberec;7;99;1182;A;3;0;0,84;N;0;0;
7;27;8;Eva;Janková;;;66;pečovatelka;Jablonec nad Nisou;563510;99;1182;A;8;0;2,24;N;0;0;
7;27;9;Pavlína;Krkošková;;;41;prodavačka;Jablonec nad Nisou;563510;99;1182;A;9;0;2,52;N;0;0;
7;27;10;Tomáš;Janů;;;44;trenér;Příbram;539911;99;1182;A;23;6,46;6,46;N;0;0;
7;27;11;Jan;Prchal;;;27;podnikatel;Liberec;7;99;1182;A;7;0;1,96;N;0;0;
7;27;12;Miroslav;Holeňák;;;41;trenér;Liberec;7;99;1182;A;18;5,05;5,05;N;0;0;
7;27;13;David;Chadraba;;;22;řidič;Liberec;7;99;1182;A;7;0;1,96;N;0;0;
7;27;14;Daniela;Machartová;;;66;účetní;Liberec;7;99;1182;A;2;0;0,56;N;0;0;
7;27;15;Jiří;Janků;;;70;mechanizátor;Jablonec nad Nisou;563510;99;1182;A;2;0;0,56;N;0;0;
7;27;16;Tomáš;Čížek;;;38;fotbalista;Jablonec nad Nisou;563510;99;1182;A;20;5,61;5,61;N;0;0;
7;27;17;Adéla;Krkošková;;;23;stát. úředník;Jablonec nad Nisou;563510;99;1182;A;8;0;2,24;N;0;0;
7;28;1;Petr;Benda;Ing.;;46;podnikatel;Teplice;567442;764;156;A;13;0;3,47;N;0;0;
7;28;2;Jan;Hřivna;;;27;výpravčí SŽDC;Týnec nad Sázavou;530841;156;156;A;11;0;2,94;N;0;0;
7;28;3;Vlasta;Prouzová;Ing.;;50;ekonomka;Jablonec nad Nisou;563510;156;156;A;19;5,08;5,08;N;0;0;
7;28;4;Hana;Kučerová;;;47;lékárnice;Ústí nad Labem;5;764;156;A;6;0;1,6;N;0;0;
7;28;5;Jindřich;Nestler;;;42;recepční v hotelu;Harrachov;577081;156;156;A;8;0;2,13;N;0;0;
7;28;6;Andrea;Červášková;;;43;malířka skla;Nový Bor;561860;156;156;A;18;0;4,81;N;0;0;
7;28;7;Miluše;Vrtišková;;;66;úřednice;Řehlovice;568201;764;156;A;3;0;0,8;N;0;0;
7;28;8;Milan;Loukota;;;32;provozní kasina;Harrachov;577081;156;156;A;5;0;1,33;N;0;0;
7;28;9;Pavel;Trojan;;;49;podnikatel;Mníšek;564231;156;156;A;11;0;2,94;N;0;0;
7;28;10;Libor;Hartig;;;27;vodoinstalatér-topenář;Nový Bor;561860;156;156;A;18;0;4,81;N;0;0;
7;28;11;Vlasta;Prouzová;;;23;studentka;Jablonec nad Nisou;563510;156;156;A;15;0;4,01;N;0;0;
7;28;12;Michal;Novák;;;47;obchodník;Ústí nad Labem;5;764;156;A;3;0;0,8;N;0;0;
7;28;13;Roman;Pašek;;;55;pracovník na tryskači;Tachov;560715;99;156;A;2;0;0,53;N;0;0;
7;28;14;Jana;Urbanová;;;48;operátorka výroby;Netvořice;530298;99;156;A;3;0;0,8;N;0;0;
7;28;15;Jan;Petrák;;;27;invalidní důchodce;Nový Bor;561860;156;156;A;12;0;3,2;N;0;0;
7;28;16;Alena;Víznerová;;;46;servírka;Nechvalín;586439;156;156;A;4;0;1,06;N;0;0;
7;28;17;Stanislav;Vondráček;;;55;železničář;Česká Lípa;561380;764;156;A;10;0;2,67;N;0;0;
7;29;1;Radovan;Vích;Ing.;;52;živnostník, krajský zastupitel;Liberec;7;1114;1114;A;1136;0;4,96;A;1;0;
7;29;2;Aranka;Changová;;;51;výtvarnice;Maršovice;563714;1114;1114;A;425;0;1,85;N;0;1;
7;29;3;Bronislav;Kalvoda;;;42;ředitel cestovní kanceláře;Jilemnice;577197;1114;1114;A;549;0;2,39;N;0;2;
7;29;4;Věnceslava;Drábková;Mgr.;;54;pedagog;Liberec;7;1114;1114;A;796;0;3,47;N;0;3;
7;29;5;Antonín;Bobek;;;59;svářeč;Jablonec nad Nisou;563510;1114;1114;A;400;0;1,74;N;0;4;
7;29;6;Michal;Rýgl;;;40;dělník;Stráž nad Nisou;544477;1114;1114;A;465;0;2,03;N;0;5;
7;29;7;Petr;Strnad;;;52;jednatel společnosti, automobilový závodník;Liberec;7;1114;1114;A;441;0;1,92;N;0;6;
7;29;8;Pavel;Tlach;;;54;jednatel společnosti;Železný Brod;563871;1114;1114;A;175;0;0,76;N;0;7;
7;29;9;Ladislav;Adam;;;63;řidič;Česká Lípa;561380;1114;1114;A;382;0;1,66;N;0;8;
7;29;10;Alexandr;Stejskal;;;41;operátor ve výrobě;Frýdlant;564028;1114;1114;A;357;0;1,56;N;0;9;
7;29;11;Jan;Vaníček;Ing.;;49;strojník sklářských zařízení;Smržovka;563811;1114;1114;A;370;0;1,61;N;0;10;
7;29;12;Veronika;Mazalová;;;50;invalidní důchodce, zaměstnanec chráněné dílny;Košťálov;577235;1114;1114;A;242;0;1,05;N;0;11;
7;29;13;Jan;Čepelák;;;48;mistr autoopravny;Liberec;7;1114;1114;A;296;0;1,29;N;0;12;
7;29;14;Šárka;Šulcová;;;63;dělnice;Jablonec nad Nisou;563510;1114;1114;A;243;0;1,06;N;0;13;
7;29;15;Vladislav;Šmída;;;66;topenář;Mařenice;561827;1114;1114;A;152;0;0,66;N;0;14;
7;29;16;Andrea;Changová;;;29;obchodní bankéř;Maršovice;563714;1114;1114;A;313;0;1,36;N;0;15;
7;29;17;Lada;Vlčková;Mgr.;;52;pedagog;Liberec;7;1114;1114;A;583;0;2,54;N;0;16;
7;30;1;Martina;Sejkorová;Bc.;DiS.;52;učitelka, krajská zastupitelka;Nový Bor;561860;724;724;A;44;6,97;6,97;N;0;0;
7;30;2;Jaroslav;Masopust;;;60;podnikatel, předseda KO SPO Liberecký kraj;Praha;1;724;724;A;35;5,54;5,54;N;0;0;
7;30;3;Jaromír;Červenka;;;36;provozní hotelu;Jablonec nad Nisou;563510;724;724;A;41;6,49;6,49;N;0;0;
7;30;4;Jana;Rezlerová;;;56;realitní makléř;Jablonec nad Nisou;563510;724;724;A;14;0;2,21;N;0;0;
7;30;5;Pavel;Kuttler;Ing.;DiS.;44;produktový manažer, energetický specialista;Jablonec nad Nisou;563510;724;724;A;25;0;3,96;N;0;0;
7;30;6;Jiří;Horáček;;;62;velitel Městské policie Tanvald;Tanvald;563820;724;724;A;22;0;3,48;N;0;0;
7;30;7;Zbyněk;Rulec;;;62;stavitel, předseda krajské kontrolní komise SPO;Svijanský Újezd;564435;724;724;A;8;0;1,26;N;0;0;
7;30;8;Anna;Netopilová;;;71;důchodkyně;Jablonec nad Nisou;563510;724;724;A;10;0;1,58;N;0;0;
7;30;9;Miloslav;Hlubuček;Mgr.;;44;učitel;Šimonovice;564460;724;724;A;15;0;2,37;N;0;0;
7;30;10;Jiří;Pěnička;;;56;OSVČ;Svijany;564443;724;724;A;3;0;0,47;N;0;0;
7;30;11;Marek;Lučka;;;44;OSVČ;Jablonné v Podještědí;561631;724;724;A;10;0;1,58;N;0;0;
7;30;12;Michal;Chrást;;;41;řidič, člen vedení OS DP Hlavního města Prahy;Praha;1;724;724;A;5;0;0,79;N;0;0;
7;30;13;Dagmar;Matěchová;;;62;realitní makléř;Jablonec nad Nisou;563510;724;724;A;8;0;1,26;N;0;0;
7;30;14;Jan;Dvořák;;;42;operátor výroby;Chrastava;564117;724;724;A;13;0;2,06;N;0;0;
7;30;15;Martin;Landa;;;45;operátor výroby;Jablonec nad Nisou;563510;724;724;A;18;0;2,85;N;0;0;
7;30;16;Jan;Rulec;;;29;OSVČ;Svijanský Újezd;564435;724;724;A;10;0;1,58;N;0;0;
7;30;17;Jan;Majzner;Ing.;;57;daňový poradce;Liberec;7;724;724;A;4;0;0,63;N;0;0;
8;1;1;Ivan;Adamec;Mgr.;;57;poslanec PS PČR, starosta Trutnova;Trutnov;579025;53;53;A;2673;8,29;8,29;A;1;0;
8;1;2;Miroslav;Procházka;Ing.;;58;vedoucí odboru informatiky FN HK;Hradec Králové;569810;53;53;A;1110;0;3,44;N;0;1;
8;1;3;Jana;Drejslová;Mgr.;;54;místostarostka Rychnova nad Kněžnou;Rychnov nad Kněžnou;576069;53;53;A;1353;0;4,19;N;0;2;
8;1;4;Jiří;Škop;Mgr.;;41;místostarosta Police nad Metují;Police nad Metují;574341;53;53;A;1049;0;3,25;N;0;3;
8;1;5;Josef;Dlabola;;;38;starosta Staré Paky;Stará Paka;573507;53;53;A;653;0;2,02;N;0;4;
8;1;6;Miroslav;Vlasák;;;57;starosta Žacléře;Žacléř;579874;53;53;A;993;0;3,07;N;0;5;
8;1;7;Petr;Hroneš;MUDr.;;58;lékař;Dvůr Králové nad Labem;579203;53;53;A;830;0;2,57;N;0;6;
8;1;8;František;Tomášek;Ing.;;74;soukromý zemědělec;Kunčice;570214;716;53;A;261;0;0,8;N;0;7;
8;1;9;Michal;Moravec;Bc.;;44;podnikatel;Hradec Králové;569810;53;53;A;689;0;2,13;N;0;8;
8;1;10;Josef;Král;Ing.;;58;starosta Velkého Poříčí;Velké Poříčí;547646;53;53;A;481;0;1,49;N;0;9;
8;1;11;Ivo;Muthsam;Ing.;;61;jednatel společnosti;Lupenice;576506;53;53;A;383;0;1,18;N;0;10;
8;1;12;Ondřej;Voráček;PhDr.;;44;podnikatel, vystudovaný politolog;Nová Paka;573248;53;53;A;581;0;1,8;N;0;11;
8;1;13;Iva;Doudová;Mgr.;;52;ředitelka MŠ Hronov, speciální pedagožka;Velké Poříčí;547646;53;53;A;502;0;1,55;N;0;12;
8;1;14;Radovan;Hovorka;;;53;obchodní zástupce/obchodník;Třebechovice pod Orebem;571041;716;53;A;187;0;0,57;N;0;13;
8;1;15;Petra;Škopová;Ing.;MBA;49;pojišťovací makléřka, jednatelka firmy;Praskačka;570656;53;53;A;390;0;1,2;N;0;14;
8;1;16;Karel;Dyntar;Ing.;MBA;47;jednatel a majitel společnosti;Jičín;572659;53;53;A;443;0;1,37;N;0;15;
8;1;17;Jozef;Kochan;MUDr.;;71;lékař - radiolog;Trutnov;579025;53;53;A;396;0;1,22;N;0;16;
8;1;18;Jaroslav;Matička;Ing.;;68;lesník, zastupitel města;Týniště nad Orlicí;576859;53;53;A;287;0;0,89;N;0;17;
8;1;19;Emil;Jaroš;MUDr.;Ph.D.;73;lékař - chirurg;Hradec Králové;569810;53;53;A;446;0;1,38;N;0;18;
8;1;20;Jan;Bém;;;61;živnostník;Dvůr Králové nad Labem;579203;53;53;A;493;0;1,52;N;0;19;
8;2;1;Karel;Hodík;MUDr.;Ph.D.;54;lékař;Turnov;577626;769;769;A;28;5,27;5,27;N;0;0;
8;2;2;Miroslav;Hejl;;;62;strojník;Vamberk;576883;769;769;A;25;0;4,7;N;0;0;
8;2;3;Kamil;Guzek;;;47;komentátor;Hradec Králové;569810;769;769;A;24;0;4,51;N;0;0;
8;2;4;Miroslav;Urminský;;;68;důchodce;Hradec Králové;569810;99;769;A;7;0;1,31;N;0;0;
8;2;5;Jaroslav;Hruška;;;62;soustružník;Hradec Králové;569810;769;769;A;16;0;3,01;N;0;0;
8;2;6;Šárka;Švarcová;;;43;podnikatelka;Vysoké Veselí;573809;769;769;A;20;0;3,76;N;0;0;
8;2;7;Michal;Plachý;;;27;zdravotník;Jičín;572659;769;769;A;43;8,09;8,09;N;0;0;
8;2;8;Vladimír;Suchánek;;;55;dělník;Smiřice;570877;769;769;A;7;0;1,31;N;0;0;
8;2;9;Josef;Macháček;;;63;důchodce;Hradec Králové;569810;99;769;A;5;0;0,94;N;0;0;
8;2;10;Bohuslav;Merkl;;;40;řidič;Šimonovice;564460;769;769;A;9;0;1,69;N;0;0;
8;2;11;Lubomír;Matěj;;;58;OSVČ;Praha;1;99;769;A;3;0;0,56;N;0;0;
8;2;12;Petr;Verner;;;54;podnikatel;Deštné v Orlických horách;576247;769;769;A;13;0;2,44;N;0;0;
8;2;13;Ivana;Jáchymová;;;53;pečovatelka;Doudleby nad Orlicí;576301;769;769;A;9;0;1,69;N;0;0;
8;2;14;Michal;Kyzivát;;;27;lisař;Jičín;572659;769;769;A;12;0;2,25;N;0;0;
8;2;15;Martin;Donát;;;49;dělník;Žamberk;581259;769;769;A;6;0;1,12;N;0;0;
8;2;16;Tereza;Hrnčířová;;;23;administrátorka webových stránek;Náchod;573868;769;769;A;20;0;3,76;N;0;0;
8;2;17;Jaroslav;Plachý;;;53;dělník;Jičín;572659;769;769;A;19;0;3,57;N;0;0;
8;2;18;Milan;Švarc;;;46;řidič;Vysoké Veselí;573809;769;769;A;9;0;1,69;N;0;0;
8;2;19;Edita;Pešková;;;46;prodavačka;Mochov;538507;769;769;A;5;0;0,94;N;0;0;
8;2;20;Petr;Bureš;;;41;asistent výroby;Nové Město nad Metují;574279;769;769;A;10;0;1,88;N;0;0;
8;3;1;Jaroslav;Záhora;Ing.;;53;podnikatel;Hradec Králové;569810;1177;1177;A;27;9,09;9,09;N;0;0;
8;3;2;Oldřich;Zima;;;56;obchodní zástupce;Hradec Králové;569810;1177;1177;A;9;0;3,03;N;0;0;
8;3;3;Ivana;Novotná;;;57;OSVČ;Hradec Králové;569810;1177;1177;A;16;5,38;5,38;N;0;0;
8;3;4;Věra;Štreklová;;DiS.;40;administrativa v logistice;Třebechovice pod Orebem;571041;1177;1177;A;14;0;4,71;N;0;0;
8;3;5;Veronika;Zimová;;;30;OSVČ;Hradec Králové;569810;1177;1177;A;17;5,72;5,72;N;0;0;
8;3;6;Kateřina;Novotná;;;21;studentka;Hradec Králové;569810;1177;1177;A;15;5,05;5,05;N;0;0;
8;3;7;Irena;Burešová;;;47;knihovnice;Cerekvice nad Bystřicí;572781;1177;1177;A;4;0;1,34;N;0;0;
8;3;8;Martina;Koutníková;PharmDr.;;52;farmaceutka;Hradec Králové;569810;99;1177;A;12;0;4,04;N;0;0;
8;3;9;Jitka;Zejdová;;;55;zdravotní sestra;Hradec Králové;569810;1177;1177;A;16;5,38;5,38;N;0;0;
8;4;1;Jan;Birke;;;48;starosta města Náchoda;Náchod;573868;7;7;A;1660;9,15;9,15;A;1;0;
8;4;2;Robin;Böhnisch;PhDr.;;40;učitel, poslanec PS PČR;Mladé Buky;579548;7;7;A;830;0;4,57;N;0;1;
8;4;3;Hana;Masáková;Ing.;MBA;42;starostka města Kopidlna;Kopidlno;573060;7;7;A;799;0;4,4;N;0;2;
8;4;4;Pavel;Folk;Ing.;;39;živnostník;Jahodov;548782;7;7;A;372;0;2,05;N;0;3;
8;4;5;Lubomír;Hejzlar;MUDr.;;58;lékař;Opočno;576590;7;7;A;612;0;3,37;N;0;4;
8;4;6;Ladislav;Bílek;;;45;vychovatel DD;Dobruška;576271;7;7;A;335;0;1,84;N;0;5;
8;4;7;Hana;Hatašová;;;72;důchodkyně;Chlumec nad Cidlinou;570109;7;7;A;134;0;0,73;N;0;6;
8;4;8;Soňa;Skočovská;Mgr.;;53;speciální pedagog;Nová Paka;573248;7;7;A;347;0;1,91;N;0;7;
8;4;9;Karel;Šklíba;;;67;místostarosta Úpice;Úpice;579777;7;7;A;249;0;1,37;N;0;8;
8;4;10;Pavel;Hečko;Bc.;;50;radní Královéhradeckého kraje;Meziměstí;574252;7;7;A;399;0;2,2;N;0;9;
8;4;11;Lucie;Rechtoriková;;;30;projektant;Hradec Králové;569810;7;7;A;366;0;2,01;N;0;10;
8;4;12;Alena;Illnerová;;;50;úřednice samosprávy;Trutnov;579025;7;7;A;215;0;1,18;N;0;11;
8;4;13;Jaroslava;Komárková;Bc.;;54;ředitelka ZUŠ J. B. Foerstera Jičín;Jičín;572659;7;7;A;360;0;1,98;N;0;12;
8;4;14;Ivana;Tomková;;;65;tlumočnice, překladatelka;Kramolna;574546;7;7;A;199;0;1,09;N;0;13;
8;4;15;Michaela;Zimová;Ing.;;50;manažer odpadového hospodářství;Rychnov nad Kněžnou;576069;7;7;A;247;0;1,36;N;0;14;
8;4;16;Milan;Jaroš;;;50;náměstek primátora;Hradec Králové;569810;7;7;A;381;0;2,1;N;0;15;
8;4;17;Liana;Cholevová;Bc.;;48;vedoucí THP pracovník;Broumov;573922;7;7;A;186;0;1,02;N;0;16;
8;4;18;Jiří;John;Mgr.;;56;učitel na ZŠ;Hořice;572926;7;7;A;346;0;1,9;N;0;17;
8;4;19;Monika;Hofmannová Pohlová;Mgr.;;40;učitelka na ZŠ;Mladé Buky;579548;7;7;A;368;0;2,03;N;0;18;
8;4;20;Kateřina;Števková;;;43;logistik - doprava;Rokytnice v Orlických horách;576701;7;7;A;251;0;1,38;N;0;19;
8;6;1;Roman;Król;Ing.;;48;hlavní účetní;Karviná;598917;1184;1184;A;17;6,18;6,18;N;0;0;
8;7;1;Josef;Cogan;Mgr.;;44;starosta, právník, člen správní rady geoparku;Nová Paka;573248;166;166;A;1297;9,14;9,14;N;0;0;
8;7;2;Libor;Šnajdr;;;65;ředitel Sportovního klubu Nové Město nad Metují;Nové Město nad Metují;574279;166;166;A;372;0;2,62;N;0;0;
8;7;3;Dana;Kracíková;Ing.;;56;starostka, bývalá ředitelka nemocnice Jičín;Železnice;573825;99;166;A;903;6,36;6,36;N;0;0;
8;7;4;Jan;Sobotka;Ing.;;56;starosta, předseda svazku měst a obcí Krkonoše;Vrchlabí;579858;99;166;A;1228;8,65;8,65;N;0;0;
8;7;5;Jiří;Pechar;;;50;starosta, předseda FK Nechanice, ekonom;Nechanice;570451;99;166;A;317;0;2,23;N;0;0;
8;7;6;Denis;Doksanský;;;44;ředitel Centra Sion, provozovatel MŠ, ZŠ, SŠ a DDM;Hradec Králové;569810;99;166;A;458;0;3,22;N;0;0;
8;7;7;Milan;Žďárek;Ing.;;58;starosta, zemědělec;České Meziříčí;576212;99;166;A;240;0;1,69;N;0;0;
8;7;8;Ivana;Niangová;MUDr.;Ph.D.;54;lékařka;Hradec Králové;569810;99;166;A;302;0;2,12;N;0;0;
8;7;9;Milan;Maček;;;69;místostarosta, předseda hnutí Východočeši;Borohrádek;576131;770;166;A;97;0;0,68;N;0;0;
8;7;10;Josef;Thér;Mgr.;;48;místostarosta, učitel, předseda turistické oblasti;Hronov;574082;99;166;A;303;0;2,13;N;0;0;
8;7;11;Miroslav;Nosek;Bc.;;48;starosta, předseda Sportovního klubu Miletín;Miletín;573175;166;166;A;578;0;4,07;N;0;0;
8;7;12;Milan;Brandejs;;;49;starosta, místopředseda DSO Broumovsko;Teplice nad Metují;574538;99;166;A;261;0;1,84;N;0;0;
8;7;13;Lucie;Potůčková;Mgr.;;42;starostka, právník;Mladé Buky;579548;99;166;A;399;0;2,81;N;0;0;
8;7;14;Richard;Nádvorník;Ing.;;56;OSVČ, investorský inženýring a projektování;Hradec Králové;569810;99;166;A;130;0;0,91;N;0;0;
8;7;15;Josef;Horáček;;;43;ředitel městského kulturního střediska,radní města;Jaroměř;574121;99;166;A;292;0;2,05;N;0;0;
8;7;16;Petr;Kesner;Mgr.;;52;místostarosta, učitel, předseda oddílu karate;Hostinné;579297;99;166;A;48;0;0,33;N;0;0;
8;7;17;Helena;Červová;;;48;starostka, předsedkyně MAS Brána do Českého ráje;Libuň;573124;99;166;A;59;0;0,41;N;0;0;
8;7;18;Zdeněk;Krafka;;;59;starosta, hodinář, učitel, rybář;Pohoří;576662;99;166;A;39;0;0,27;N;0;0;
